config,0,1,2
49555,0.2506118181067689,0.13396960050546253,0.10618902578598932
49864,0.28296517255364656,0.2611046543247237,0.09451646478095077
50094,0.2157180489572693,0.16371646294984257,0.11130555903160301
54174,0.38328393267006233,0.10822089635489338,0.036584654216548565
55496,0.23149494487474925,0.1424393272724058,0.09318961050356406
56475,0.30198482289373,0.10095234330320806,0.06259595346295688
60081,0.35725241213025266,0.1598606930591809,0.16121605941075692
60919,0.28757106031502955,0.2046964118246719,0.06722388174040095
61089,0.6929498327578272,0.3498065694366581,0.016161603063903192
61596,0.12987903432976602,0.15133302477368013,0.10631956801437113
64312,0.3881752870080842,0.17883582527883427,0.0801824871454001
65996,0.25311483976688204,0.15212056272215968,0.09875773943558366
66688,0.40491269555434595,0.07450301549902731,0.05453589308753868
68517,0.3838651751131317,0.24298805380174598,0.06246790567941268
70750,0.24865429633531538,0.08815394668497295,0.0636092478071999
72871,0.2712786576596182,0.19985087470628385,0.1308004053140288
78379,0.2608390050449114,0.15472957390892594,0.09359412821530348
79256,0.2867878962760133,0.15282215178186342,0.07534334250936363
89278,0.35105732795402267,0.2925937475673627,0.1496087976345456
91119,0.24021947731988216,0.11559297359698831,0.06298723998629105
91683,0.31813132544275413,0.16614304476279318,0.0726872543983533
92607,0.19076799963191243,0.13502664036686807,0.1290230682337394
93509,0.30856613019543744,0.16696650371388308,0.07461061815726011
93544,0.38240680857834924,0.2601480345355017,0.27124442513182684
96681,0.3184206488817667,0.25061248044761814,0.17260150280338343
99364,0.30194919321286623,0.2702771914226348,0.1553569489047278
104192,0.2371418789349352,0.18981584885733913,0.06556036712584007
106103,0.19265796553237075,0.11146149947227307,0.04797886300394409
107831,0.2910518344694395,0.11604011155140224,0.06915029407182101
109673,0.26762986540711764,0.18294393338711276,0.08390784041433914
115120,0.21421942458343382,0.13555328397896735,0.12883258505991896
115184,0.31299526813345363,0.2065731071604809,0.1368370643500253
116634,0.4106256299099591,0.21516018504210865,0.050158091639999326
121750,0.20398279669412137,0.1254718529426805,0.01774024127622424
122181,0.22047260134947497,0.19454174429380816,0.02733153072185463
123916,0.3843995488592211,0.18162200594881575,0.15516785617594336
124320,0.2556252944932401,0.16503762584603832,0.06224972988882266
125616,0.24986956098990687,0.2832641113171809,0.02536746067219388
128288,0.16559486580415303,0.14438662496376814,0.15777801454026544
132469,0.422309215973287,0.1985132887701401,0.015033538499921766
132525,0.24068519255080023,0.14352934494349628,0.12640291948268417
134912,0.40519988372579313,0.2560072570083846,0.25564292791723187
136021,0.3377664285637449,0.2702791630938077,0.19659811242794473
137596,0.08798385916383401,0.153649565081749,0.14696323040309628
137669,0.16675939048190067,0.1320562924316203,0.02274347767167812
138362,0.31705758407129025,0.1645340859781946,0.11277228053817398
138576,0.30020437716011494,0.18337562350501285,0.13640890275983558
139589,0.2533706708593725,0.1962854879929992,0.10411654120282171
139605,0.29886760322024264,0.33485571779584866,0.18065312618859358
139609,0.19523297858204997,0.07376252096164777,0.05745270055667017
144238,0.3955913154434518,0.2022906860391334,0.07913015639691262
145151,0.28626014421672064,0.2480673664691565,0.1608618555513741
145242,0.29036689423904594,0.2506880501599421,0.18759825664380902
145345,0.17826380121430527,0.1809759007857526,0.08768354283754974
145950,0.48037514464073994,0.30097871334309706,0.04180603497225578
146984,0.37904195996329615,0.20442865295571488,0.18503602629923965
149102,0.3995449164953165,0.1094788500278562,0.036411328878783886
149558,0.4369751963651573,0.17654259063749936,0.16595675184232628
151082,0.36164818754647204,0.1751155682899444,0.06838405147609078
152615,0.22577820280468802,0.12422464780064023,0.09218988770309153
157018,0.45618111210315915,0.0940226065879928,0.06951636451666676
158327,0.274188910945009,0.1614405171941915,0.07729626745294178
159416,0.37885724186511494,0.1412452919396077,0.11662832110524973
159902,0.21582628974059254,0.06815292785482743,0.05947496439114864
163109,0.29613948365964665,0.19314188302811736,0.1345632743096455
163922,0.30286100569965535,0.14096480668065953,0.06484822438810775
164300,0.2606013378684662,0.1932727452731115,0.0752026012613039
169322,0.23493038896508267,0.1600759458819119,0.06769842546582437
172012,0.30748515069089133,0.13828592285227712,0.037592686767997645
173619,0.026054117496888074,0.09671996177445505,0.0175526718805688
174237,0.4024452529814656,0.14674761974001369,0.056231341188791376
177510,0.29053507099675024,0.206865606353355,0.11236702082069601
177612,0.2505956977790129,0.2042034397059,0.1622820452539827
178647,0.283413450877339,0.1953960618741854,0.12271538668528978
180377,0.3239143283892688,0.26682354225028426,0.22011656343227112
180945,0.1984001626199966,0.1997450333769123,0.0662112005141365
182856,0.3636412471239512,0.1199096345022409,0.07024472193747118
183503,0.29154896296593796,0.16720791763078974,0.06052457702426513
184014,0.18773963135610466,0.10343100253023921,0.04740510931497843
184903,0.24747433545860564,0.1534814113407282,0.1171109119898136
186853,0.3107285741607087,0.2661981313318595,0.08634692276666212
187877,0.175760623199201,0.13608035558840667,0.06032807462387227
188376,0.23846137434745512,0.22672073897360134,0.17443021226071082
188461,0.29825102057761194,0.1130867927762733,0.10865049815083244
190719,0.2173398421657175,0.13437096422010697,0.09747712723825212
191170,0.3605798829710515,0.16096263321350113,0.03900021696483995
191804,0.45638083014578495,0.2645819134922831,0.05180363847769483
194250,0.31110123577708076,0.22394616527140251,0.17258659868647153
194723,0.27353457578930995,0.20492955993579218,0.042282251043149185
194805,0.41096611232713576,0.21473676911386527,0.1623285832704265
196299,0.5726383328526312,0.2519626618088276,0.17897081201636164
196892,0.21770911094035292,0.09782768221334712,0.012964587766972024
197915,0.18540458503719617,0.09150488330400791,0.10033469151773364
198326,0.4664318383674956,0.24581212004469535,0.2331876718724205
198930,0.42813623904934767,0.23661713875496604,0.19792386342899893
202006,0.2800134412292275,0.18470541545645444,0.08777609344061106
209506,0.16968361249625324,0.12944920965091625,0.07848023568674574
210981,0.023838410506556024,0.050296942486647754,0.03173253566559683
213789,0.22914291409464616,0.1761092028459575,0.10422642800743367
214151,0.29752618443529283,0.1446642002967602,0.06869523427454186
214810,0.3170608945371221,0.10214852645474681,0.06178752261403069
215491,0.35124681697567506,0.2885553276813293,0.011975700421751912
218132,0.23345716977092476,0.14918989476206237,0.05080390827645403
219381,0.032667863530434396,0.0952482821797748,0.10551523320841869
219427,0.45932340014567896,0.30295591070277883,0.053320710879283896
220924,0.19555909665951962,0.2861683501314268,0.24421621857440481
221614,0.2787017364525731,0.19386313625307675,0.0984404845089241
223582,0.1735931541185015,0.12659133692082417,0.12609229925985949
224800,0.3520245220920003,0.15560899359432265,0.11514535059814615
225501,0.3823825556928067,0.21382957840824784,0.1639383295751736
227565,0.31533430995146233,0.15179594765098706,0.12596211234388727
228997,0.19487912979848107,0.12532654510023417,0.06412913374341189
231653,0.20720661594430576,0.14686133359853157,0.0702920825067947
231691,0.28154796478871263,0.175333268974903,0.0975320581370571
231771,0.2077704247004437,0.10780389132996068,0.0575136220176061
237544,0.12941923004282918,0.15037510826886621,0.04989194503689024
239009,0.2993307465673024,0.1916001496492109,0.026809007585316777
239902,0.3266314503817791,0.20191068209784455,0.03251255916094269
241008,0.3531066996980711,0.11587285971875785,0.05737508432737698
242103,0.30479109740291166,0.1288927911497142,0.05772250890099194
242223,0.17954772201648672,0.19269467489026856,0.19249359464529134
243800,0.19599432444525527,0.16050082123181184,0.0884539429422275
245055,0.06226170026775078,0.1611591835664108,0.08261217364769667
245693,0.39376700892220784,0.2452064194891092,0.23624324422431217
249700,0.29363266456004905,0.23325234121418417,0.0031688310306715382
253398,0.33698478297142215,0.33277490364035345,0.1208260146211301
253642,0.3749497573736903,0.2216617721939758,0.17521101037651177
253934,0.2321742478021904,0.1445429543270844,0.08721873697183644
253982,0.1565884795752234,0.13816417838656464,0.046528626145049545
255471,0.2890799959339792,0.19522100197512254,0.09031210163533362
257218,0.2746146571719442,0.15396945893651642,0.041940855239847995
259131,0.296382236086958,0.23835790730698028,0.11234398613181724
259791,0.24287028863413726,0.1119049183412259,0.07406816015774795
260044,0.4469419464058563,0.29197249593508756,0.23617416415525178
260583,0.3084987073439069,0.19924405154053287,0.0505276494314906
262150,0.4030384095582397,0.1524169664365984,0.0599849224846827
262612,0.4185073368009678,0.25700022691233115,0.15805622367979877
262622,0.4063698896636104,0.3216836364931114,0.2284189729469884
264062,0.2686689260846958,0.0964826020399696,0.08375966278002173
265648,0.2766254022459232,0.16679267851961954,0.19888645423901402
266146,0.28547791060751865,0.1665011534425854,0.10387275150577147
270539,0.2810766205900249,0.15674501134137064,0.08048993111218086
270891,0.18904048469796586,0.10552348520652731,0.10904488896870762
270908,0.20001198710230944,0.16750081148114263,0.08906435497229322
275590,0.17501945326535673,0.09317646930458973,0.08259753166390449
278100,0.38736652617611816,0.22981324983376128,0.040431294501314614
278211,0.2504116899215889,0.24754996860041212,0.1919377487960719
282165,0.25101962389111876,0.14389285099041257,0.0947595462368028
282231,0.396357797836515,0.24817871860912552,0.26483351662606874
287366,0.1650323119641771,0.05834479778168014,0.06440999867715765
293094,0.3932014443524848,0.13000416560350364,0.03604185655837629
293109,0.43035215822192363,0.15393852703101318,0.06260677094498374
297213,0.33240592181207407,0.15764146338584273,0.1383375507189058
297454,0.21779922355005196,0.10114665118471976,0.09029165980416437
300632,0.18416134562615036,0.14612573796168557,0.11988950454278238
303741,0.6109121473490895,0.5212253910839552,0.34788710676691526
307762,0.17706179012466666,0.12249359886714682,0.04128490503373254
308534,0.2736160994131276,0.22849474645967127,0.2045698970416489
309782,0.10226610033513285,0.16302602000830302,0.17467324845218452
310425,0.3712575957068778,0.09728419382284519,0.044726843130466945
313585,0.21309933520183394,0.155559764882054,0.05293964757801027
314388,0.3418692081649858,0.23079512897098403,0.08794965173070277
314584,0.2341405752863695,0.10550111974748595,0.07192621767649271
314962,0.26365759057753546,0.13916716631923623,0.05771117337368391
315871,0.35993233990182383,0.2697150265737258,0.26675700491953724
317134,0.26468296616854065,0.20817059466233934,0.0599983982591899
317399,0.0720239206211934,0.08904224674212571,0.06381761885184742
318651,0.25608783449074446,0.2976699287943274,0.1169133707720763
319225,0.17047735161039576,0.20030729511788553,0.09201629074404508
319851,0.36263390607626766,0.21643980994938344,0.11895871506973953
322033,0.19284895763076887,0.1362727203549443,0.10896820692269894
323162,0.3183890705966716,0.1719028738385099,0.10648522929362589
325787,0.4818183733465963,0.23555838371673676,0.16295806213099528
326527,0.5109339350806104,0.21781059929752478,0.10410282860414874
327406,0.18188337905073892,0.1564743574212159,0.09258960367450943
327842,0.234233183294631,0.1789576864866965,0.08859511432929888
328777,0.45181214161326905,0.18413455216155322,0.02299975210005151
330398,0.07646229960940407,0.1470396867589594,0.08698374747554988
332296,0.34662528214364496,0.21899455781978974,0.059880893796180064
332518,0.15922761737284558,0.14474271238911185,0.13326109578129416
334885,0.14608087543147852,0.12143415956002283,0.12731286372326714
336054,0.32122072044739053,0.4103191627758656,0.33322826206003436
336112,0.20086448740637192,0.10948132972066511,0.08270502799676448
336254,0.2684354266709301,0.1795767332049275,0.17723763550058677
336265,0.24606400726417807,0.19764630407779404,0.08098923096630367
336356,0.3213852244953236,0.3069445965048642,0.17276515670923484
336828,0.5345838541577768,0.32452709840941635,0.24456140209739569
338086,0.2277384589802598,0.15483015709823855,0.09513918255086676
339395,0.21458148695366883,0.0914318040877769,0.0665803493210653
342807,0.4139934374766924,0.10286225041713694,0.059888940142314065
343982,0.3852039467875909,0.3192967354161996,0.21202857749070622
344000,0.14918479994060613,0.11619732675471872,0.10500542620846631
346508,0.36721730605894976,0.21456653239687812,0.07495564288807945
347600,0.3103417363518451,0.2414522615547504,0.12544977315472433
350594,0.45782978059900037,0.4650826799155054,0.3578552927546612
351550,0.15780533272534458,0.08889644728193996,0.11106301935956639
351676,0.23109378981210724,0.1722305573045162,0.11556909354293979
353132,0.27607227812673735,0.17312946591808487,0.0829720136847457
353667,0.32884330993018124,0.15691280871694288,0.10035764492844873
354383,0.31704446133044584,0.15905856283917177,0.08178304241069334
355044,0.3394442327395402,0.17744459202992013,0.06581257729099724
358875,0.41602543304986267,0.12362306599303463,0.063859006951122
360043,0.12318080038635788,0.1066497694440135,0.09118581673347756
360293,0.3008623172516981,0.1938734171708278,0.1220712694640248
363519,0.2669984011972203,0.1453045994552323,0.10972186859745152
363644,0.39691709017932975,0.19834883147549126,0.07684928207034074
365238,0.1573380334658541,0.15213260891427813,0.1205505366063066
365509,0.327118976803535,0.19156083028145043,0.0520981565022887
371995,0.06888059839935952,0.11697180034720268,0.05716033376277435
372074,0.3324381460501456,0.16807712090585739,0.10800042444578559
372368,0.2611197859299702,0.2118643100846976,0.1793650186092974
374962,0.23090252538881945,0.11667229086856128,0.04399366338147672
375152,0.30101666260356696,0.17255084779018465,0.11694990716086158
377726,0.2461465102406498,0.14050524574441126,0.08170935277637614
378283,0.16305873224136372,0.11598973725493683,0.06379431929640914
378414,0.350424107527687,0.1619048643257723,0.12544425243580645
378733,0.16058478947548094,0.13392731878611325,0.12873359152299146
379606,0.348251492984403,0.19494271522649761,0.16016765298730476
380192,0.2730930310974232,0.2620288158085704,0.1765312089633916
382341,0.18006953650608865,0.22281622417073418,0.02584017734662301
382358,0.3297561431788562,0.30114041850976686,0.19994505245707436
383359,0.26119323229838204,0.16456013143118656,0.16172523537648936
385405,0.34240524993475235,0.1864804384996206,0.15702438134561808
386174,0.24089141150796514,0.2342410225968924,0.18252722859433265
390019,0.2601232399983239,0.19866738006735113,0.035647642656102735
390402,0.36446286768247227,0.1915965798351586,0.1349928684979923
392801,0.159860654071053,0.12015627217372249,0.05888843905318171
394957,0.3515093970425267,0.23895648745474873,0.06423136243882943
397291,0.190934358326221,0.15170011902387998,0.03674621502975678
398208,0.16024342944108477,0.09266844224811745,0.06599872363987018
398494,0.30731943422612296,0.27038608628631533,0.1556871545947842
400033,0.14126458816995155,0.13051060556098126,0.06663912656494608
408112,0.31549126477664685,0.17557122996726132,0.0648382362007218
408607,0.3526259048702614,0.2886622179762902,0.13135305144251247
409311,0.2608002656902491,0.15135163157177378,0.09804975489706437
410917,0.30213152543145827,0.21491566988454716,0.0940893780984313
412977,0.1460640857645482,0.14572718141134686,0.12084621313047389
413374,0.5183991187843335,0.24313129985004933,0.10436622788855354
414874,0.19842867773569034,0.1026459215457528,0.06041843180045989
415841,0.12565418087107666,0.1906468214623067,0.009154611062533149
417743,0.30568976420998195,0.17852134723208438,0.13084148428868586
420397,0.3822759931272448,0.09570104508823674,0.0686545067103545
420576,0.11385122511656318,0.09994079683031373,0.10085754795488605
422498,0.2882744589641631,0.18146838648362337,0.11782485368656447
424884,0.18579300545611177,0.16908749085160008,0.07922464615310393
425024,0.29768869413184773,0.12296718569183195,0.05484326503365005
425418,0.28837793619921726,0.23107910248642602,0.18660113805653417
425495,0.26548900891338895,0.11235748082568008,0.09483441783757243
426274,0.20805730491585517,0.16630186057193475,0.07353949412256378
426398,0.19033718692649104,0.15363336957986032,0.015119110822161904
427711,0.15746707751462893,0.13500798256198823,0.053048617218385954
428029,0.10157489439654659,0.07236018958818283,0.06275669106081502
428229,0.15139567066145004,0.16174511258829688,0.12930874594076677
428370,0.36550924105297566,0.15691995978483447,0.054167573247308545
430659,0.5245009601289061,0.23107702716690964,0.04393759858921028
432033,0.17675501829713344,0.16621372435914736,0.0826125126876588
432683,0.32207133901508733,0.2506717218103376,0.016346398888768446
433194,0.3731822669005479,0.20422347469603674,0.07753279688756025
434948,0.24155697548561245,0.1877900194780433,0.07787131925195168
435481,0.3686268962959968,0.1576051561020742,0.05723814595491099
435676,0.38976233441685204,0.21750199157570682,0.16246448134886282
436586,0.3533143361281955,0.2767784948036714,0.21152875317999129
438493,0.3720121996675345,0.21307151716390932,0.13347154150203625
442537,0.13159677090166988,0.08241221976656707,0.06021971920137577
442758,0.5327557363707659,0.28848161334230066,0.09627347299416969
445727,0.5123650032173076,0.2764013447426559,0.12441510428155658
445739,0.46496504427263485,0.2776223809177595,0.20462176955832453
447009,0.23414682231660727,0.1741693389658773,0.05704086174507062
447101,0.5390247436706606,0.299462037670975,0.15644010881631773
450842,0.10086121820472232,0.10906079796000182,0.14942557429008016
451092,0.3424077470436225,0.15827473174836643,0.0638685483905603
452023,0.5968067330678412,0.27036160492939537,0.048309334837058016
453174,0.364378739138844,0.2778425748893333,0.21773026887886188
453321,0.4238814644192132,0.12864473009219304,0.05303456181056778
454939,0.18775634347735434,0.1717384993150976,0.07965089722598812
456266,0.1933298294789144,0.11710927670686923,0.103669308678186
458117,0.2971313226602934,0.1265345569712015,0.07403485788054645
460031,0.42414554770956375,0.24945295452233218,0.11358604615040252
461057,0.33903870004962045,0.1491221511076974,0.10124085781095439
462023,0.28031299043715624,0.09297665634192318,0.040347751945177195
467146,0.2343876349329275,0.08953482537788317,0.06678968531815485
469827,0.4349462837568143,0.2358254729347926,0.12600092146667224
470293,0.13221739314125447,0.10062218885418936,0.06560486475922868
470399,0.4192775273180729,0.3462278441981667,0.20831488945658005
470621,0.094280286692539,0.11333575923020986,0.11342820076640389
470935,0.1818587684047548,0.1246135377385195,0.08322693329573547
472190,0.3994743768178762,0.233903586267938,0.17013308889092177
474246,0.09286503740081845,0.06288531250286122,0.08491200572796781
474932,0.3298788116490827,0.30946203826519253,0.09393669842175487
475080,0.30225991952930453,0.24587395777646878,0.1966544009800243
475169,0.521334850352628,0.3255411301618205,0.14694225779129164
479755,0.40444225346757845,0.25718682394832315,0.05940767811767042
480065,0.21193698210104517,0.1273128237473088,0.09442537284420298
480739,0.23334522397160748,0.20037110802819727,0.13842901064457136
480944,0.23447843561439616,0.1621367090085833,0.0896421933184452
481263,0.24737166072875097,0.13037315366146912,0.10150027747384129
482799,0.26040956936619297,0.10633259256950117,0.06409401147769245
483419,0.1732002768610277,0.1417921798672137,0.11150146763182447
484792,0.15919523470166577,0.14505974072913982,0.05964736798500729
485820,0.24800351975748275,0.18883604685276376,0.16173234816909066
486172,0.26563857137771957,0.1896708002198078,0.0479724334078902
486546,0.46858416213674026,0.24760169818064892,0.032773282419443384
487191,0.25527607234738803,0.19105428969387162,0.09077780395837398
488455,0.2844684761597245,0.17985184091032108,0.08131252194349382
489796,0.22345568378510988,0.12497761721886519,0.0344511784811535
490313,0.17494334425295516,0.14183183693193827,0.08743881596840987
492370,0.3149868831691275,0.31262728988565536,0.11729806251003064
493142,0.23002783705732133,0.21003930205351146,0.16740351470420653
493861,0.24635468131788707,0.11748740425256998,0.09652837423066954
494077,0.04067791532591379,-0.008256360346008768,0.053699372687213844
496047,0.4670683568489148,0.2439366947282826,0.1543885438859467
496104,0.12063841288018817,0.12260090575685467,0.07630924502184216
497344,0.5313514424424816,0.18540196584421728,0.03723693255191299
500176,0.37606573058692777,0.25667030327006324,0.150654962775722
501342,0.3080629332967404,0.10126393814770651,0.05030978424499222
502417,0.3446287323844328,0.044434710364311826,0.018941470311001466
502589,0.324112821136308,0.20904936442096853,0.09540854035522243
504803,0.23373261640534582,0.13207433057323562,0.1292070671160248
508336,0.2972096560086756,0.15964993112737522,0.09152522165569452
510106,0.44427410166169945,0.24210986007446006,0.07013233426634877
512163,0.3935489661447659,0.22424949485700624,0.11574679291666361
515424,0.2196540105815326,0.23597899351280238,0.014149253194012022
516336,0.1827924612160659,0.26548528880183103,0.11603419513688425
518029,0.2282005706013617,0.21516076408143944,0.15902664141566147
520143,0.5066675866063013,0.27619990726882016,0.08198197191497636
528034,0.2809390547101048,0.23200669048397998,0.07901693045951905
528235,0.3410097726566729,0.20248870886701753,0.11667914163429594
531114,0.1804542313186223,0.21563156237453723,0.2440652820326114
532001,0.2982518434623109,0.2132748021608869,0.1419176965214774
539925,0.29310399480159927,0.15699130422359325,0.1309167297168944
540069,0.29546871780986766,0.16494778657999493,0.12351632708940155
540108,0.17008597123059083,0.20336086234810985,0.04914718801674753
543123,0.4127201236847307,0.29245470963993264,0.0517328409078228
544012,0.22623381353340044,0.1270354295156259,0.11614916798293756
546907,0.4018783813807862,0.2185304833088503,0.1593154771437534
547446,0.25023618655472524,0.17573589685313584,0.09434622999964655
551126,0.30142819148484923,0.18621610601217717,0.08699540991659152
553073,0.190123928239132,0.20156337194073914,0.1521763022978641
553604,0.28030199883174606,0.18111423445971492,0.08535514639917673
556468,0.21331976631863553,0.17620982181510864,0.10653337733276502
561366,0.3313547755950558,0.208334055891255,0.04858956629905004
562172,0.26384609022609096,0.15335902114222993,0.09845126499348192
562256,0.5028123674518568,0.2400156079268333,0.10170145369894185
563469,0.2842952533627302,0.18487946000378477,0.14588841790462204
564454,0.26025421045455016,0.1393783957897802,0.0725494084225839
566323,0.3855840866864749,0.10984809894535272,0.05358916172556276
566655,0.2795137803466239,0.1695671318438654,0.0740411223653013
566798,0.14423259124668678,0.16419984051632844,0.052530087073090634
569346,0.549980227106789,0.3028318828725637,0.12187836873108555
570436,0.2465288199415572,0.18204600609398883,0.08646353113191156
572598,0.2183455417200878,0.15471459165112594,0.0935457563702008
572685,0.22798390683948408,0.1606224673777586,0.10613308479681828
573232,0.3864567085074821,0.29273696605526345,0.1322759312137965
573775,0.4065913357753519,0.22204439315955046,0.20014842570823416
575039,0.36128407574639304,0.12244104960627984,0.04838575813250096
575633,0.2634641090091151,0.15483597775479635,0.211525374147041
576318,0.1879863708076957,0.1814272963451124,0.09719525052779049
576344,0.3395434866350846,0.251084268648217,0.10971145518649626
577082,0.32803481280550706,0.14283367950083026,0.07370625855400213
577522,0.4517181322151915,0.16388308497944007,0.06521188871918528
577559,0.21319334852388833,0.13551752893488483,0.09628514612946446
578901,0.2692368053943414,0.2201487817096988,0.1544128363761558
580797,0.35369811091897524,0.37322552869042425,0.37732632244755687
581780,0.3867606341129226,0.21450498552415936,0.1009870467154616
583598,0.27570241264118933,0.1146959088774554,0.05405133864557349
584073,0.32882605805883514,0.16950624290575614,0.10540459718209655
584197,0.38322096386256294,0.46749511534046595,0.3246916019393069
584749,0.2768786724662603,0.21960958550146933,0.19251281131749926
588255,0.42341137070358104,0.16121334119765915,0.12541511087948148
588485,0.0815423389973996,0.13130088934836717,0.07299815547805985
588715,0.5197494848849823,0.3592375561043647,0.25216083214364876
589507,0.18579021295919246,0.11589228042314556,0.050062961657899877
594908,0.09818770892706222,0.0878671549628958,0.07080187609271746
603794,0.3091888647179585,0.1913357091690368,0.08930845340735166
604277,0.3551490091620425,0.2353233443335591,0.09328020932439134
604360,0.3376784016404778,0.32554224087044026,0.1553914862893493
608607,0.1421569811389648,0.08282745398160038,0.07576380720860414
610491,0.3765997264071177,0.18909094347961986,0.06255113412956842
612854,0.19411673184770586,0.11308368421431668,0.0685618108973703
613653,0.2638945035430663,0.19617103488258864,0.14699666580066648
614432,0.3400222394657746,0.23399782928670518,0.1686134951306691
618747,0.3178347620943307,0.21272903211094835,0.2033759081096471
619338,0.3021266369748021,0.1377765074270788,0.05105252457671644
619581,0.44374264836771754,0.24015652240188826,0.1221139006525383
621098,0.46786508796698,0.22302582431639872,0.10046477403172294
622130,0.2610091761510981,0.24089165868470436,0.10358193881976767
623454,0.23536324513073575,0.2163536200668095,0.12493902751263289
624029,0.32764690604277763,0.12008553700110795,0.10836581553773775
624957,0.27462475929569063,0.18464366873938198,0.09781060264373007
625621,0.2110077549414704,0.11197564467432791,0.053396076962895986
626575,0.25051996295993567,0.12148936276826582,0.059085578163365626
626705,0.22024459345617514,0.24707470420807354,0.03680082129819945
626864,0.30685894172534267,0.27658407145560526,0.2319243981281474
628873,0.32171947223744024,0.14471700658031297,0.07309211315122606
628965,0.18566690083429535,0.1391436160674582,0.07984065558329095
630725,0.3724214291501588,0.20028994056868218,0.05831383688060912
632032,0.21849220217378668,0.16058589298816686,0.1330643140269027
632363,0.3571833694952036,0.23698847814962626,0.08195471835038057
632568,0.2747384098858872,0.21073941444604677,0.15746534746586294
633102,0.2624686648359715,0.20640389901216738,0.08607014777925504
633187,0.3310499732719229,0.21500071321853245,0.11047010829790502
633617,0.29438257634001275,0.2103003696926378,0.11373070493858178
633849,0.20635292308883993,0.14764090499788152,0.09330075923356417
634297,0.28493065035382825,0.15664225968669981,0.13030372778800325
639533,0.26433790839412213,0.14047676700097564,0.10092680808765835
640394,0.37785946631650036,0.2578667878780911,0.20728859814386563
640544,0.189059809510923,0.18538734003191867,0.17904450670343897
644474,0.10352461829807702,0.12066600361413672,0.08053019716654951
645923,0.26972735505252604,0.19249471265176865,0.16475243295120756
646101,0.4407731127516832,0.15498146220692754,0.049359317448492084
647303,0.2982387287891497,0.13925526070762886,0.08841272154980691
648266,0.27881880518921076,0.11547408658348876,0.06558982224296063
649595,0.2945661914426677,0.12492277021854083,0.08353592239264984
650017,0.38493996673507563,0.2604789203576864,0.09343655806159792
650175,0.34230233178504743,0.2596633733016841,0.13076350531335276
650192,0.24379702853802349,0.16093455919154034,0.10603035719991966
653776,0.16180393070871252,0.14954671611018228,0.1565328385602821
654686,0.36500531091849686,0.215375962107324,0.0790574642920217
655816,0.26702961449681,0.24571407948500484,0.22367615189360976
663324,0.04155434081501423,0.05898194170720514,0.04333563794054271
664602,0.19470317135209525,0.21328599170841894,0.22043192248875623
665844,0.29911152150995063,0.3025806895736196,0.22642483085582898
666178,0.24157775352276878,0.27548698605682437,0.02504746990914912
667867,0.3368290987688473,0.16411062909537666,0.11907799761553531
669186,0.30611159372067365,0.1408513931665873,0.10640141527372657
669980,0.3179008358686743,0.1535450379502232,0.08198566057751416
670992,0.2458134902038004,0.20738873561666835,0.05784184383614158
671473,0.3017051116168917,0.1743203055847086,0.05135778247505459
672849,0.23917683322713612,0.1849798054100898,0.05262924868022091
675415,0.2760659299662727,0.17417761477513855,0.04156817694452247
679144,0.018898286195585798,0.09667191967157462,0.04754058704544928
682403,0.2822214836700204,0.18883676064134794,0.15845820726079693
